id,text,author
id09372,"""Do you consider,"" said his companion, ""that you will be obliged to pay three months' rent and lose the produce of your garden?",MWS
id17684,The fact that elders linked to tradition ignore their unique results in animals and persist in their denial of the possibility of resuscitation was indescribably unpleasant and almost incomprehensible to a young man of logical Western temperament.,HPL
id05538,"Repeat the phrase, with a big oath and, as an ultimatum, the good for nothing, evil villain who can not understand his simple English in relation to chicken bone.",EAP
id17675,"Maybe the ornaments, after all, came from some strange island; and possibly the wild stories were lies of the past Obed himself instead of this ancient antiquarian.",HPL
id26060,"I followed his gaze and looked just above us, over the loose plaster of the old roof, a large irregular patch of damp crimson that seemed to spread even as I saw it.",HPL
id25577,"In corridors like these, in a bridal chamber like the one I passed, with the Lady of Tremaine, the impious hours of the first month of our marriage passed with very little uneasiness.",EAP
id13687,"Old Keziah, he reflected, could have had excellent reasons to live in a room with peculiar angles; because it was not by certain angles that he claimed to have left the limits of the world of space that we know?",HPL
id04323,He looked at me curiously for a second while returning forty cents of change without speaking.,HPL
id00541,"People generally suspected that he knew something about his mother's disappearance, and very few approached his neighborhood now.",HPL
id21215,"She was not optimistic, but safe; and the expectation of seeing the lover he had banished, the husband, the friend, the companion of the heart of the one who had long distanced himself, enveloped his senses with delight, his mind in placidity.",MWS
id08924,"Faced with my obvious ignorance of its meaning, the bulging eyes once again shone malevolently towards me, until, helpless as I saw my opponent, I trembled as I looked at him.",HPL
id08091,"The bustling brain of childhood does not require an external world of incidents to occupy or entertain it; and the seemingly depressing monotony of a school was replete with a more intense emotion than my more mature youth has derived from luxury, or my utter virility of crime.",EAP
id00230,"I have something to tell you, but I hardly know how to say it, or if I should say it at all.",EAP
id03273,"And those words of hers, whom I cherished dearly before any other gift of fortune, could not be enough to drive away the demon that lurked in my heart?",MWS
id12154,"The villain in Rome, with the untimely and yet, how spectral and unofficial, he interposed between me and my ambition. In Vienna, also in Berlin and in Moscow. Where, indeed, did I have a bitter reason to curse him inside my heart?",EAP
id14273,"And in this expectation, they did not cheat me at all.",EAP
id19178,"From our camp here, she visits my thoughts every day, every hour.",MWS
id18848,"Throwing them aside, I soon discovered a quantity of construction stone and mortar.",EAP
id02260,"After the burial we were all somewhat depressed, and we spent the afternoon in the bar of the Commercial House; where West, although shaken by the death of his main opponent, cooled the rest of us with references to his notorious theories.",HPL
id02592,"Evelyn, a smiling cherub, a playful baby, with no idea of ​​pain or sadness, would shake her light curls from her eyes, make the corridors echo with her joy, and in a thousand ingenious ways would draw our attention to her game.",MWS
id14655,"Content to go down so easily, and confused by hundreds of duties pressing on him at once, he unloads the claim immediately.",EAP
id19340,"""I guess it's an exaggerated resource to look here looking at the folds of the garment with a bitter smile for any additional evidence of your ability.",EAP
id14658,"There was much degradation in this: since even vice and virtue had lost their attributes of life, the continuation of our animal mechanism was the Alpha and the Omega of desires, prayers, the prostrate ambition of the human race.",MWS
id23248,"I wanted, so to speak, to postpone everything related to my feelings of affection until the great object, which had swallowed all the habits of my nature, was completed.",MWS
id25306,"""Whistling joking in tune with my breath,"" he said, ""and I think they're ready to burn my soul.""",HPL
id12128,"In spite of the resentment, day and night she imagined herself the hardships and dangers of the vagabonds.",MWS
id03876,"While the old man was speaking, I noticed a loud and gradually growing sound, like the moan of a large herd of buffalo in an American meadow; and at the same moment I perceived that what the sailors call the cutting nature of the ocean below us, was rapidly transforming into a current that is established to the east.",EAP
id16528,"Finally, I saw a green owl plain far below me, and I saw in it the twisted towers of a city built the way I had never known, read or dreamed.",HPL
