id,text,author
id26650,"""Your arrival, my dear cousin,"" she said, ""fills me with hope.",MWS
id01066,What if circumstances lead to Perdita being suspected and suspected of being dissolved?,MWS
id27137,There was a little bit of pain; the joy was much; but not of moral pain or pleasure at all.,EAP
id07461,"I had the feeling that I knew it earlier, in a past past beyond all memory; I even have my body rent now.",HPL
id22685,"Three coffin heights, he guessed, would allow him to reach the crossbeam; but he could do it better with four.",HPL
id07544,"At that time, Dombrowski, Choynski, Desrocher, Mazurewicz, and the supreme lodger crowded into the doorway, and the landlord had sent his wife back to see him. Call Malkowski.",HPL
id02213,"The wind, the air prince, raged through his kingdom, whipping the sea into rage and suppressing the rebellious earth in a kind of obedience.",MWS
id16850,The season of assizes approached.,MWS
id03219,"None of the niece natives ever stayed out late at night, as the impression was widespread that it was not wise.",HPL
id02528,"""But is not it possible,"" I suggested, ""although the letter may be in the possession of the minister, as it is undoubtedly, has he perhaps hidden it elsewhere than in his own quarters?""",EAP
id20536,"He had awakened as he stood bloodstained in the snow in front of his hut, the shredded corpse of his neighbor Peter Slader at his feet.",HPL
id15584,"The French storm turned into an English scream, and the hoarse voice called excitedly, ""My breath, my breath."" Then the awakening was completed and my uncle took my hand with a weakening of the expression in the normal state and began to tell a dream whose essence of meaning I could only guess with a kind of reverence.",HPL
id02331,And the strange thing was that Pickman did not gain power through Selectiveness or Bizarrie.,HPL
id10682,"""In your language, stranger, I suppose you are my compatriot; are you French? ""No, but I was raised by a French family and only understand that language.",MWS
id09549,"We approached quickly, so that finally the number and forms of the inner ones could be distinguished; his dark sides grew big, and the rippling of his oars became audible: I could distinguish the lazy form of my friend as he half rose at our approach.",MWS
id02581,"It was certainly a nervous wait, and the blasphemous book in my hands made it twice as good.",HPL
id20729,Perdita was still largely uneducated.,MWS
id06443,It was the quiet newcomer who had burnt his books.,HPL
id23549,"""Dreaming,"" he went on, picking up the sound of his fleeting conversation as he held out one of the magnificent vases to the rich light of a censer. ""Dreaming was the business of my life.",EAP
id19976,"It belonged to a strange group of half-castes, whose frequent meetings and excursions into the woods aroused no little curiosity; and it had sails in a great hurry right after the storm and earth shakes of March st.",HPL
id14968,So is it any wonder that I appreciate it?,EAP
id21351,The whole time I had not let go of the eyebolt.,EAP
id20039,I was afraid to walk before the eyes of my fellow creatures so that he would not be able to claim his companion alone.,MWS
id10004,"I have said that the only effect of my somewhat childlike experiment, which was to look into the Tarn, had been to deepen the first unique impression.",EAP
id13827,"Olney does not remember many of the miracles he told, or even who he was; but he says he is strange and kind and filled with the magic of the unfathomable emptiness of time and space.",HPL
id24192,"After all, we have miscalculated.",MWS
id10735,"His health was impaired beyond the hope of healing; and it became his earnest desire, before he died, to save his daughter from the poverty that would be the part of her orphanage.",MWS
id26897,So now I am supposed to finish everything after I have written a full bill for the information or contemptuous amusement of my fellow human beings.,HPL
id11107,"Young men should hold back themselves, you know, M. Clerval: I was myself when I was young; but that wears out in a very short time. """,MWS
id00760,"For example, I concluded this way: When I drew the scarab, no skull was visible on the parchment.",EAP
id13244,"Had I never left Windsor, those emotions would not have been so intense; but in Greece I was the prey of fear and deplorable change; In Greece, after a time of fear and suffering, I had seen the first two, whose names were the symbol of greatness and virtue.",MWS
id23493,"Although no two of the pieces of time in the chamber held the single seconds together, I had no difficulty in keeping track of the notes and their current errors.",EAP
id14547,This is capital. That will do for the parables.,EAP
id10475,Oh Not the ten thousandth part of the fear that belonged to me during the continuing details of his execution.,MWS
id12298,"From time to time, under the brown mulch that rotted and festered in the pre-Diluvian forest darkness, I could trace the weird outlines of some of those low hills that marked the lightning-stricken area.",HPL
id03816,"""And are you dreaming?"" said the demon.",MWS
id19621,"I allowed it; On occasion, I stooped and patted it as I continued.",EAP
id14442,"I lived in a temple that was glorified by intense devotion and ecstasy. I have departed, a consecrated being, considering only your power, your excellence; For O, you stood next to me, like my youth, turned the real into a dream for me, cloding the tangible and familiar with golden effusions of dawn.",MWS
id14111,"Many went up high as Belfast to ensure a shorter passage, and then they traveled south through Scotland, were accompanied by the poorer natives of that country, and all poured into England with a consent.",MWS
