id,text,author
id04251,"At the precise time, then, when this story begins correctly, Legs, and his comrade Hugh Tarpaulin, were sitting, each with both elbows resting on the large oak table in the middle of the floor, and with one hand on any what plays.",EAP
id03558,"During the day, she played, as best she could, the role of her mistress, whose person had been carefully identified, and who was unknown to the passengers on board.",EAP
id27477,"But all these precautions came late in the day, so that Gilman had terrible allusions to Abdul Alhazred's dreaded Necronomicon, the fragmentary Eibon Book, and von Junzt's Unaussprechlichen Kulten, correlated with his abstract formulas on properties of the space. and the connection of known and unknown dimensions.",HPL
id09100,I could simply agree with all Paris as an insoluble mystery.,EAP
id13579,"By the way, who is Mr. Kissam?",EAP
id06743,"His relationship of manners, anecdotes, and scenery descriptions made for delightful hours of celebration when we were tired of talking about our own plans for the future.",MWS
id01561,The whole circuit of its walls did not exceed twenty-five meters.,EAP
id19284,"""The government of France was very furious at the escape of their victim and spared no effort to detect and punish his liberator.",MWS
id19950,"In the sunny climate of Persia, in the crowded cities of China, amid the aromatic groves of Kashmir and along the southern shores of the Mediterranean, such scenes took place.",MWS
id20486,Are you busy plunging into the dark past of this unbearable young Asian Variant Avitus Bassianus?,HPL
id19988,"Listen for her talk, and, he's in Schiller's German ""Unt stubby duk, so duk duk she duk her"" Alas and are not her words too true?",EAP
id22147,"""Be ready,"" said Dupin, ""with your pistols, but do not use them and show them to a signal from me.",EAP
id21779,"Once, however, I witnessed a scene of singular interest in one of the theaters, where nature dominated art, as an overflowing cataract wrenched the puny fabrication of a false waterfall, which had previously been fueled by a small part of its waters.",MWS
id25057,I can not describe the joy I felt when I learned the appropriate ideas for each of these sounds and could pronounce them.,MWS
id02619,"He spoke with the outstretched hand and the winning voice, then turning to our invaders, with a stern forehead, he ordered them to lay down their weapons: ""Do you think,"" he says, ""because we are wasted by the plague, you can defeat us, the plague is also among you, and when you are defeated by famine and disease, the ghosts of those you have killed will rise up to tell you not to hope in death.",MWS
id20068,"The lightning began to twinkle, then an oblong flash approached, as if descending into the accursed gland itself.",HPL
id22770,"The white ship passed the walls of Thalarion, and followed for several days a bird flying to the south, whose gleaming plumage corresponded to the sky from which it had appeared.",HPL
id24984,"You've probably heard about the Salem man who went home with a Chinese woman, and maybe you know there is still a group of people from Fiji somewhere around Cape Cod.",HPL
id09027,"Beyond this indication of extended disintegration, however, the tissue gave little sign of instability.",EAP
id23503,"Toward the middle of the short sight that my dreamy vision took, a small circular island, verdant in abundance, rested on the torrent.",EAP
id26287,"On the sides of their neck, there were pulsating gills and their long legs were webbed.",HPL
id17010,"Having finished the chapter, he closed the book and asked what I thought it necessary to do.",EAP
id19665,"For this purpose, I looked around to find a friend to whom I could give a message to his father, and as the editor of the ""Lollipop"" had given me marks of consideration, I finally asked for help present opportunity.",EAP
id27731,"The streets seemed innumerable, and crossed irregularly in all directions, but were rather long winding alleys that streets, and absolutely teeming with inhabitants.",EAP
id15739,Its close resemblance to the medicinal leech has made us forget the mistake until too late.,EAP
id19588,"There was no attention paid to this great point, the ""physical form of things"".",EAP
id13205,Then the land of the West itself awoke and rejoined Mother Earth in its titanic struggle for civilization.,HPL
id11059,"There is no doubt, however, that he would meet a sale ready for all the balderdash he can scribble, at the ""Rowdy Dow"" office, the ""Lollipop"", or the ""Goosetherumfoodle"".",EAP
id15127,"The old sailor, who had survived two years at the death of his son Welcome in the fight, had not known the legend; but he remembered that his first nurse, the old Maria Robbins, seemed deeply conscious of something that might have given a strange meaning to Rhoby Harris' French delusions, which she had so often heard in the last days of this unfortunate woman.",HPL
id02124,These houses are not fragile creations because they serve several generations.,HPL
id15467,"The situation was almost over, and the deaths were too frequent for local contractors to be able to deal with them completely.",HPL
id04999,"Never, in all my life, had I witnessed such a generous and useless expense of the good things in life.",EAP
id10916,"The church was barely lit by all the lanthorns that had entered, for most of the crowd had already disappeared.",HPL
id08052,Ibid's skull was proudly handed over from the king to the king of the Lombard line.,HPL
